Batch Size,Trial #,Cache Size,Minimum Queue Size,Epoch,Node,Data Loading Time (s),GCP Loading Time (s),Cache Loading Time (s),Prefetch Comms Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
512,3,4096,2048,1,1,42.960,20.210,16.330,0.090,1867.880,351,11667,3.008%,183.230
512,3,4096,2048,1,2,41.530,18.960,16.240,0.090,1805.750,332,11667,2.846%,183.230
512,3,4096,2048,1,3,54.760,31.900,16.270,0.100,2380.880,666,11667,5.708%,196.940
512,3,4096,2048,2,1,56.280,32.850,16.790,0.100,2447.080,683,11667,5.854%,196.940
512,3,4096,2048,2,2,43.480,19.870,16.860,0.110,1890.410,337,11667,2.888%,183.230
512,3,4096,2048,2,3,55.030,31.490,16.900,0.090,2392.670,634,11667,5.434%,196.940
512,1,4096,3072,1,1,83.740,61.160,15.890,0.100,3641.030,1536,11667,13.165%,223.130
512,1,4096,3072,1,2,95.180,72.790,15.680,0.090,4138.150,1748,11667,14.982%,274.240
512,1,4096,3072,1,3,83.490,60.140,16.420,0.100,3629.970,1536,11667,13.165%,223.120
512,1,4096,3072,2,1,102.020,79.260,16.070,0.100,4435.760,1881,11667,16.122%,274.240
512,1,4096,3072,2,2,82.410,60.120,15.670,0.090,3582.900,1536,11667,13.165%,223.120
512,1,4096,3072,2,3,108.840,85.910,16.070,0.090,4732.300,2087,11667,17.888%,274.240
512,2,4096,3072,1,1,50.870,27.990,16.440,0.110,2211.800,657,11667,5.631%,232.530
512,2,4096,3072,1,2,64.810,41.730,16.300,0.110,2818.010,1048,11667,8.983%,230.830
512,2,4096,3072,1,3,57.830,35.290,16.150,0.100,2514.540,882,11667,7.560%,232.530
512,2,4096,3072,2,1,82.250,59.240,16.450,0.120,3576.010,1515,11667,12.985%,232.520
512,2,4096,3072,2,2,66.250,44.050,15.800,0.120,2880.650,1075,11667,9.214%,230.830
512,2,4096,3072,2,3,89.180,66.170,16.130,0.120,3877.550,1795,11667,15.385%,230.830
512,3,4096,3072,1,1,89.450,65.860,16.850,0.100,3889.020,1531,11667,13.122%,229.140
512,3,4096,3072,1,2,88.410,65.360,16.290,0.100,3843.730,1536,11667,13.165%,229.140
512,3,4096,3072,1,3,72.120,49.580,16.000,0.120,3135.560,1074,11667,9.205%,285.010
512,3,4096,3072,2,1,119.120,96.690,15.810,0.110,5178.940,2107,11667,18.059%,285.010
512,3,4096,3072,2,2,89.240,65.620,16.580,0.120,3880.090,1534,11667,13.148%,229.140
512,3,4096,3072,2,3,105.240,83.450,15.310,0.100,4575.700,1781,11667,15.265%,285.000
