Batch Size,Fetch Size,Trial #,Cache Size,Epoch,Node,Data Loading Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
512,1280,2,N/A,1,3,142.938333272933,5104.94047403335,2784,14000,0.19885714285714284,151.420178413391
512,1280,2,N/A,2,1,123.727808237075,4418.85029418127,2611,14000,0.1865,130.347333669662
512,1280,2,N/A,2,2,121.111949682235,4325.42677436556,2526,14000,0.18042857142857144,130.347221851348
512,1280,2,N/A,2,3,121.087780237197,4324.56357989992,2566,14000,0.18328571428571427,130.347339153289
512,1280,3,N/A,1,1,146.626096725463,5236.6463116237,2859,14000,0.2042142857142857,152.124287366867
512,1280,3,N/A,1,2,139.280366182327,4974.29879222597,2725,14000,0.19464285714285715,152.124236822128
512,1280,3,N/A,1,3,141.352519273757,5048.30425977706,2800,14000,0.2,152.124629974365
512,1280,3,N/A,2,1,126.555654525756,4519.84480449131,2686,14000,0.19185714285714286,133.855800628662
512,1280,3,N/A,2,2,119.028450727462,4251.01609740938,2537,14000,0.18121428571428572,133.855749845504
512,1280,3,N/A,2,3,126.884811162948,4531.60039867673,2711,14000,0.19364285714285714,133.855819702148
512,1536,1,N/A,1,1,148.089879,5288.92426,2641,14000,0.18864285714285714,153.081833
512,1536,1,N/A,1,2,141.507852,5053.85187,2527,14000,0.1805,153.08212
512,1536,1,N/A,1,3,142.592249,5092.58034,2540,14000,0.18142857142857144,153.081481
512,1536,1,N/A,2,1,124.76463,4455.87963,2261,14000,0.1615,129.762074
512,1536,1,N/A,2,2,118.996574,4249.87766,2171,14000,0.15507142857142858,129.759992
512,1536,1,N/A,2,3,119.187823,4256.70797,2205,14000,0.1575,129.758554
512,1536,2,N/A,1,1,146.365411,5227.33609,2489,14000,0.1777857142857143,151.389498
512,1536,2,N/A,1,2,140.005377,5000.19204,2540,14000,0.18142857142857144,151.38995
512,1536,2,N/A,1,3,139.057815,4966.35055,2478,14000,0.177,151.388969
512,1536,2,N/A,2,1,122.808901,4386.03216,2148,14000,0.15342857142857144,129.160302
512,1536,2,N/A,2,2,119.354023,4262.64369,2147,14000,0.15335714285714286,129.158127
512,1536,2,N/A,2,3,118.99526,4249.83071,2097,14000,0.14978571428571427,129.158744
512,1536,3,N/A,1,1,146.212502,5221.87506,2610,14000,0.18642857142857142,155.544153
512,1536,3,N/A,1,2,145.202007,5185.78595,2648,14000,0.18914285714285714,155.544277
512,1536,3,N/A,1,3,140.16719,5005.97108,2539,14000,0.18135714285714286,155.543922
512,1536,3,N/A,2,1,121.118784,4325.67086,2057,14000,0.14692857142857144,126.448351
512,1536,3,N/A,2,2,118.600382,4235.72792,2091,14000,0.14935714285714285,126.44992
512,1536,3,N/A,2,3,116.892354,4174.72694,2063,14000,0.14735714285714285,126.445588
1024,512,1,N/A,1,1,200.65,14332.08,3658,14000,0.2612857142857143,208.65
1024,512,1,N/A,1,2,198.87,14204.92,3677,14000,0.2626428571428571,208.67
1024,512,1,N/A,1,3,197.31,14093.76,3617,14000,0.25835714285714284,208.61
1024,512,1,N/A,2,1,183.97,13140.4,3456,14000,0.24685714285714286,192.93
1024,512,1,N/A,2,2,186.25,13303.89,3502,14000,0.25014285714285717,192.93
1024,512,1,N/A,2,3,182.41,13029.07,3456,14000,0.24685714285714286,192.93
1024,512,2,N/A,1,1,194.08,13863.09,3621,14000,0.2586428571428571,207.22
1024,512,2,N/A,1,2,200.76,14340.12,3781,14000,0.2700714285714286,207.22
1024,512,2,N/A,1,3,195.74,13981.18,3666,14000,0.26185714285714284,207.22
1024,512,2,N/A,2,1,179.22,12801.39,3392,14000,0.2422857142857143,192.13
1024,512,2,N/A,2,2,186.87,13347.79,3498,14000,0.24985714285714286,192.13
1024,512,2,N/A,2,3,181.71,12979.48,3379,14000,0.24135714285714285,192.13
1024,512,3,N/A,1,1,193.39,13813.56,3780,14000,0.27,203.32
1024,512,3,N/A,1,2,197.82,14130.21,3832,14000,0.2737142857142857,203.32
1024,512,3,N/A,1,3,194.73,13909.62,3818,14000,0.2727142857142857,203.32
1024,512,3,N/A,2,1,180.8,12914.62,3519,14000,0.25135714285714283,192.48
1024,512,3,N/A,2,2,187.42,13387.23,3521,14000,0.2515,192.48
1024,512,3,N/A,2,3,180.74,12909.85,3567,14000,0.2547857142857143,192.48
1024,1024,1,N/A,1,1,165.744098901748,11838.8642072677,3308,14000,0.2362857142857143,172.398850679397
1024,1024,1,N/A,1,2,158.385673999786,11313.2624285561,3237,14000,0.2312142857142857,172.398095607757
1024,1024,1,N/A,1,3,167.296004295349,11949.7145925249,3342,14000,0.2387142857142857,172.398905992507
1024,1024,1,N/A,2,1,152.90758395195,10921.9702822821,3377,14000,0.24121428571428571,159.016305923461
1024,1024,1,N/A,2,2,143.565583467483,10254.6845333916,3207,14000,0.22907142857142856,159.017699956893
1024,1024,1,N/A,2,3,153.317976236343,10951.2840168816,3421,14000,0.24435714285714286,159.016633749008
1024,1024,2,N/A,1,1,163.173578500747,11655.2556071962,3435,14000,0.24535714285714286,170.787959575653
1024,1024,2,N/A,1,2,162.089473724365,11577.8195517403,3406,14000,0.2432857142857143,170.788549184799
1024,1024,2,N/A,1,3,165.502370119094,11821.5978656496,3460,14000,0.24714285714285714,170.787718772888
1024,1024,2,N/A,2,1,170.490599155426,12177.8999396732,3597,14000,0.25692857142857145,176.560575962066
1024,1024,2,N/A,2,2,164.602934837341,11757.3524883815,3275,14000,0.23392857142857143,176.56037068367
1024,1024,2,N/A,2,3,168.408893823623,12029.2067016874,3259,14000,0.2327857142857143,176.561137199401
1024,1024,3,N/A,1,1,166.35939002037,11882.8135728836,3251,14000,0.2322142857142857,176.886106967926
1024,1024,3,N/A,1,2,165.678935289382,11834.2096635273,3279,14000,0.2342142857142857,176.887077569961
1024,1024,3,N/A,1,3,168.692222118377,12049.4444370269,3308,14000,0.2362857142857143,176.886172533035
1024,1024,3,N/A,2,1,151.452251195907,10818.0179425648,3233,14000,0.23092857142857143,157.387112140655
1024,1024,3,N/A,2,2,148.487507820129,10606.2505585806,3185,14000,0.2275,157.386897563934
1024,1024,3,N/A,2,3,152.450350046157,10889.3107175827,3211,14000,0.22935714285714287,157.386911392211
1024,1536,1,N/A,1,1,142.721240997314,10194.374356951,2170,14000,0.155,152.234194278717
1024,1536,1,,1,2,146.337584972381,10452.6846408844,2159,14000,0.15421428571428572,152.276226282119
1024,1536,1,,1,3,144.374997854232,10312.4998467309,2185,14000,0.15607142857142858,152.362034320831
1024,1536,1,N/A,2,1,116.525838851928,8323.27420370919,1956,14000,0.1397142857142857,124.785800933837
1024,1536,1,,2,2,119.610553979873,8543.6109985624,1989,14000,0.14207142857142857,124.786005735397
1024,1536,1,,2,3,119.211003303527,8515.0716645377,1970,14000,0.1407142857142857,124.785623550415
1024,1536,2,N/A,1,1,138.573458671569,9898.10419082641,2285,14000,0.1632142857142857,148.02420759201
1024,1536,2,,1,2,143.185145616531,10227.5104011808,2272,14000,0.16228571428571428,148.024247407913
1024,1536,2,,1,3,139.819863557815,9987.13311127254,2243,14000,0.16021428571428573,148.024385213851
1024,1536,2,N/A,2,1,119.192973136901,8513.78379549299,2027,14000,0.1447857142857143,126.506765127182
1024,1536,2,,2,2,121.550182580947,8682.15589863913,1928,14000,0.1377142857142857,126.506660461425
1024,1536,2,,2,3,119.729021787643,8552.07298483167,2015,14000,0.14392857142857143,126.506848096847
1024,1536,3,N/A,1,1,138.846882820129,9917.6344871521,2360,14000,0.16857142857142857,145.629397153854
1024,1536,3,,1,2,138.437333583831,9888.3809702737,2328,14000,0.1662857142857143,145.6300907135
1024,1536,3,,1,3,137.285265684127,9806.09040600912,2302,14000,0.16442857142857142,145.630066633224
1024,1536,3,N/A,2,1,115.329998970031,8237.85706928798,1967,14000,0.1405,122.674271821975
1024,1536,3,,2,2,117.656727790832,8404.05198505946,2041,14000,0.1457857142857143,122.673154354095
1024,1536,3,,2,3,115.373307943344,8240.95056738172,2010,14000,0.14357142857142857,122.673399925231
1024,2048,1,N/A,1,1,119.31,8521.99,2317,14000,0.1655,125.15
1024,2048,1,,1,2,119.41,8529.48,2348,14000,0.1677142857142857,125.15
1024,2048,1,,1,3,117.2,8371.24,2323,14000,0.16592857142857143,125.15
1024,2048,1,N/A,2,1,97.14,6938.28,2023,14000,0.1445,103.2
1024,2048,1,,2,2,98.75,7053.42,2042,14000,0.14585714285714285,103.2
1024,2048,1,,2,3,97.18,6941.34,2011,14000,0.14364285714285716,103.2
1024,2048,2,N/A,1,1,116.86,8347.12,2234,14000,0.15957142857142856,125.74
1024,2048,2,,1,2,120.97,8640.77,2307,14000,0.16478571428571429,125.74
1024,2048,2,,1,3,117.92,8423.18,2243,14000,0.16021428571428573,125.74
1024,2048,2,N/A,2,1,97.38,6955.48,1910,14000,0.13642857142857143,103.95
1024,2048,2,,2,2,99.43,7102.15,1958,14000,0.13985714285714285,103.95
1024,2048,2,,2,3,97.25,6946.48,1919,14000,0.13707142857142857,103.95
1024,2048,3,N/A,1,1,116.5,8321.32,2208,14000,0.15771428571428572,124.63
1024,2048,3,,1,2,119.96,8568.75,2289,14000,0.1635,124.63
1024,2048,3,,1,3,118.13,8437.53,2160,14000,0.15428571428571428,124.63
1024,2048,3,N/A,2,1,106.12,7580.14,2067,14000,0.14764285714285713,114.58
1024,2048,3,,2,2,107.76,7697.12,1766,14000,0.12614285714285714,114.58
1024,2048,3,,2,3,108.31,7736.71,1829,14000,0.13064285714285714,114.58
1024,2560,1,N/A,1,1,108.05,7718.17,2125,14000,0.15178571428571427,115.99
1024,2560,1,,1,2,110.6,7899.66,2127,14000,0.15192857142857144,115.99
1024,2560,1,,1,3,109.05,7788.93,2080,14000,0.14857142857142858,115.99
1024,2560,1,N/A,2,1,92.74,6624.15,1776,14000,0.12685714285714286,99.53
1024,2560,1,,2,2,90.93,6495.35,1794,14000,0.12814285714285714,99.53
1024,2560,1,,2,3,89.29,6377.73,1739,14000,0.12421428571428571,99.53
1024,2560,2,N/A,1,1,109.91,7850.78,2142,14000,0.153,116.54
1024,2560,2,,1,2,110.86,7918.72,2129,14000,0.15207142857142858,116.54
1024,2560,2,,1,3,110.44,7888.87,2093,14000,0.1495,116.54
1024,2560,2,N/A,2,1,90.79,6484.66,1717,14000,0.12264285714285714,100.83
1024,2560,2,,2,2,90.99,6499.48,1781,14000,0.12721428571428572,100.83
1024,2560,2,,2,3,94.35,6739.23,1871,14000,0.13364285714285715,100.83
1024,2560,3,N/A,1,1,108.79,7770.37,2118,14000,0.15128571428571427,115.8
1024,2560,3,,1,2,111.08,7934.12,2191,14000,0.1565,115.8
1024,2560,3,,1,3,109.58,7827.42,2149,14000,0.1535,115.8
1024,2560,3,N/A,2,1,87.46,6247.05,1807,14000,0.12907142857142856,94.86
1024,2560,3,,2,2,90.39,6456.39,1822,14000,0.13014285714285714,94.86
1024,2560,3,,2,3,89.34,6381.25,1809,14000,0.12921428571428573,94.86
1024,3072,1,N/A,1,1,106.07139134407,7576.52795314788,1718,14000,0.12271428571428572,114.300622224807
1024,3072,1,,1,2,109.648833036422,7832.05950260162,1782,14000,0.12728571428571428,114.30071568489
1024,3072,1,,1,3,105.574447870254,7541.03199073246,1710,14000,0.12214285714285714,114.300526857376
1024,3072,1,N/A,2,1,86.2789025306701,6162.77875219072,1300,14000,0.09285714285714286,93.091362953186
1024,3072,1,,2,2,88.5823168754577,6327.30834824698,1374,14000,0.09814285714285714,93.0912094116211
1024,3072,1,,2,3,84.2294299602508,6016.38785430363,1290,14000,0.09214285714285714,93.0915729999542
1024,3072,2,N/A,1,1,102.820134639739,7344.29533141,1847,14000,0.13192857142857142,109.951455831527
1024,3072,2,,1,2,105.197721719741,7514.12297998155,1883,14000,0.1345,109.951513528823
1024,3072,2,,1,3,104.470762729644,7462.19733783177,1899,14000,0.13564285714285715,109.951463222503
1024,3072,2,N/A,2,1,84.8634266853332,6061.67333466666,1500,14000,0.10714285714285714,93.0789203643798
1024,3072,2,,2,2,86.644511938095,6188.89370986393,1550,14000,0.11071428571428571,93.0785105228424
1024,3072,2,,2,3,87.4151775836944,6243.94125597817,1561,14000,0.1115,93.078889131546
1024,3072,3,N/A,1,1,100.400038003921,7171.43128599439,1933,14000,0.13807142857142857,108.053554534912
1024,3072,3,,1,2,103.105022430419,7364.6444593157,1940,14000,0.13857142857142857,108.053602218627
1024,3072,3,,1,3,102.80243062973,7343.03075926644,2018,14000,0.14414285714285716,108.053951501846
1024,3072,3,N/A,2,1,83.8929033279419,5992.35023771013,1512,14000,0.108,92.2588810920715
1024,3072,3,,2,2,87.6577537059784,6261.2681218556,1589,14000,0.1135,92.2588818073272
1024,3072,3,,2,3,85.8605585098266,6132.89703641619,1504,14000,0.10742857142857143,92.2592756748199
