Batch Size,Fetch Size,Trial #,Cache Size,Epoch,Node,Data Loading Time (s),Data Loading Time Per Batch (ms),Number of Misses,Number of Accesses,Miss Rate,Epoch Run Time (s)
1024,1024,2,1536,2,2,164.01,11715.11,3095,14000,0.22107142857142856,178.7
1024,1024,2,1536,2,3,173.58,12398.34,3149,14000,0.22492857142857142,178.7
1024,1024,3,1536,1,1,168.02,12001.58,3016,14000,0.21542857142857144,178.89
1024,1024,3,1536,1,2,162.71,11622.43,2895,14000,0.2067857142857143,178.89
1024,1024,3,1536,1,3,174,12428.83,3069,14000,0.21921428571428572,178.89
1024,1024,3,1536,2,1,168.45,12032.41,3126,14000,0.22328571428571428,179.58
1024,1024,3,1536,2,2,163.06,11647.24,3002,14000,0.21442857142857144,179.58
1024,1024,3,1536,2,3,174.74,12481.7,3177,14000,0.22692857142857142,179.58
1024,1024,1,2048,1,1,166.33081293106,11880.7723522186,3151,14000,0.22507142857142856,179.592946052551
1024,1024,1,2048,1,2,170.785233736038,12198.9452668598,3157,14000,0.2255,179.592345237731
1024,1024,1,2048,1,3,172.744940042495,12338.9242887496,3134,14000,0.22385714285714287,179.59261894226
1024,1024,1,2048,2,1,167.859288692474,11989.9491923195,3288,14000,0.23485714285714285,176.195024013519
1024,1024,1,2048,2,2,169.73941040039,12124.2436000279,3259,14000,0.2327857142857143,176.195526123046
1024,1024,1,2048,2,3,170.824607372283,12201.7576694488,3291,14000,0.23507142857142857,176.195409059524
1024,1024,2,2048,1,1,164.566571712493,11754.7551223209,3099,14000,0.22135714285714286,180.014016866683
1024,1024,2,2048,1,2,170.415013313293,12172.5009509495,3257,14000,0.23264285714285715,180.014045715332
1024,1024,2,2048,1,3,174.168058872222,12440.5756337302,3207,14000,0.22907142857142856,180.014341831207
1024,1024,2,2048,2,1,164.714966058731,11765.3547184807,3311,14000,0.2365,178.212040662765
1024,1024,2,2048,2,2,170.030673265457,12145.0480903897,3295,14000,0.23535714285714285,178.211585760116
1024,1024,2,2048,2,3,170.880794525146,12205.7710375104,3343,14000,0.2387857142857143,178.211476802825
1024,1024,3,2048,1,1,163.441421985626,11674.3872846875,3013,14000,0.21521428571428572,179.339930772781
1024,1024,3,2048,1,2,171.213012218475,12229.5008727482,3104,14000,0.22171428571428572,179.339753627777
1024,1024,3,2048,1,3,173.883175849914,12420.2268464224,3122,14000,0.223,179.340013027191
1024,1024,3,2048,2,1,164.830122470855,11773.5801764896,3331,14000,0.23792857142857143,177.170647382736
1024,1024,3,2048,2,2,169.757043600082,12125.5031142916,3343,14000,0.2387857142857143,177.171304702758
1024,1024,3,2048,2,3,171.730435848236,12266.4597034454,3309,14000,0.23635714285714285,177.170545101165
1024,1024,1,2560,1,1,168.773689985275,12055.2635703768,3023,14000,0.21592857142857144,177.429358243942
1024,1024,1,2560,1,2,169.937337875366,12138.3812768118,3103,14000,0.22164285714285714,177.429537773132
1024,1024,1,2560,1,3,171.101557493209,12221.5398209435,3045,14000,0.2175,177.429964065551
1024,1024,1,2560,2,1,169.002738714218,12071.6241938727,3265,14000,0.2332142857142857,175.446337938308
1024,1024,1,2560,2,2,169.334502458572,12095.3216041837,3260,14000,0.23285714285714285,175.446043729782
1024,1024,1,2560,2,3,169.175266265869,12083.9475904192,3333,14000,0.23807142857142857,175.446320056915
1024,1024,2,2560,1,1,164.43369269371,11745.2637638364,3189,14000,0.22778571428571429,174.428226232528
1024,1024,2,2560,1,2,168.440610170364,12031.472155026,3180,14000,0.22714285714285715,174.4279692173
1024,1024,2,2560,1,3,167.410610437393,11957.900745528,3130,14000,0.22357142857142856,174.427983522415
1024,1024,2,2560,2,1,168.398802042007,12028.4858601433,3358,14000,0.23985714285714285,176.719891071319
1024,1024,2,2560,2,2,170.769583940505,12197.8274243218,3379,14000,0.24135714285714285,176.719748735427
1024,1024,2,2560,2,3,170.217472553253,12158.3908966609,3292,14000,0.23514285714285715,176.719977140426
1024,1024,3,2560,1,1,166.213201284408,11872.3715203148,3286,14000,0.2347142857142857,174.177932739257
1024,1024,3,2560,1,2,166.740305662155,11910.021833011,3230,14000,0.2307142857142857,174.177990674972
1024,1024,3,2560,1,3,168.012269496917,12000.8763926369,3230,14000,0.2307142857142857,174.178542852401
1024,1024,3,2560,2,1,165.918795585632,11851.3425418308,3358,14000,0.23985714285714285,177.555615663528
1024,1024,3,2560,2,2,168.431559801101,12030.8257000786,3453,14000,0.24664285714285714,177.555597066879
1024,1024,3,2560,2,3,172.119936704635,12294.2811931882,3445,14000,0.24607142857142858,177.555341958999
1024,1024,1,3072,1,1,168.34,12024.13,2960,14000,0.21142857142857144,174.49
1024,1024,1,3072,1,2,165.3,11806.8,2955,14000,0.21107142857142858,174.49
1024,1024,1,3072,1,3,168.65,12046.48,2967,14000,0.21192857142857144,174.49
1024,1024,1,3072,2,1,170.61,12186.4,3092,14000,0.22085714285714286,176.04
1024,1024,1,3072,2,2,167.44,11959.71,3055,14000,0.21821428571428572,176.04
1024,1024,1,3072,2,3,167.15,11939.11,3054,14000,0.21814285714285714,176.04
1024,1024,2,3072,1,1,168.34,12024.19,3075,14000,0.21964285714285714,173.89
1024,1024,2,3072,1,2,164.95,11782.39,3085,14000,0.22035714285714286,173.89
1024,1024,2,3072,1,3,167.43,11959.32,3049,14000,0.21778571428571428,173.89
1024,1024,2,3072,2,1,170.43,12173.79,3206,14000,0.229,175.72
1024,1024,2,3072,2,2,164.97,11783.66,3165,14000,0.22607142857142856,175.72
1024,1024,2,3072,2,3,169.23,12087.72,3154,14000,0.22528571428571428,175.72
1024,1024,3,3072,1,1,171.57,12255.01,3032,14000,0.21657142857142858,176.52
1024,1024,3,3072,1,2,164.46,11747.34,2938,14000,0.20985714285714285,176.52
1024,1024,3,3072,1,3,168.66,12047.27,2990,14000,0.21357142857142858,176.52
1024,1024,3,3072,2,1,171.95,12282.28,3177,14000,0.22692857142857142,176.74
1024,1024,3,3072,2,2,166.16,11868.83,3159,14000,0.22564285714285715,176.74
1024,1024,3,3072,2,3,168.07,12005.27,3149,14000,0.22492857142857142,176.74
